GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_EST_VC03,HC01_EST_VC04,HC01_EST_VC05,HC01_EST_VC06,HC01_EST_VC07,HC01_EST_VC08,HC01_EST_VC09,HC01_EST_VC10,HC01_EST_VC11,HC01_EST_VC12,HC01_EST_VC13,HC01_EST_VC14,HC01_EST_VC15,HC01_EST_VC16,HC01_EST_VC17,HC01_EST_VC18,HC01_EST_VC19,HC01_EST_VC20,HC01_EST_VC22,HC01_EST_VC23,HC01_EST_VC24,HC01_EST_VC25,HC01_EST_VC26,HC01_EST_VC27,HC01_EST_VC28,HC01_EST_VC29,HC01_EST_VC30,HC01_EST_VC31,HC01_EST_VC33,HC01_EST_VC34,HC01_EST_VC35,HC01_EST_VC36,HC01_EST_VC37,HC01_EST_VC39,HC01_EST_VC40
0400000US11,11,District of Columbia,591833,6.1,4.7,4.9,7.5,8.6,10.2,8.1,7.7,6.7,6.7,6.3,5.7,5.0,3.5,2.7,2.0,1.9,1.9,9.5,3.2,12.9,48.8,83.3,81.1,16.9,14.7,11.9,5.7,34.9,89.7,44.6,17.2,27.4,0.2,1.6
0400000US12,12,Florida,18328340,6.2,5.7,6.1,6.4,6.3,6.4,5.9,6.6,7.1,7.4,6.9,6.1,5.6,4.6,3.8,3.7,2.8,2.5,11.8,3.8,8.9,38.6,80.7,78.2,23.0,20.4,17.4,9.0,40.3,96.4,64.5,28.6,35.9,0.2,1.5
0400000US13,13,Georgia,9685744,7.6,7.3,7.1,7.3,6.8,7.2,6.7,7.7,7.5,7.5,6.7,5.8,4.6,3.4,2.4,1.8,1.3,1.2,14.4,4.3,9.8,43.3,76.7,73.8,14.8,12.6,10.1,4.3,35.0,96.9,57.2,16.0,41.3,0.2,1.4
0400000US15,15,Hawaii,1288198,6.7,5.8,5.8,6.4,7.5,7.1,6.3,6.7,7.1,7.0,6.9,6.5,5.4,3.9,3.1,3.1,2.5,2.2,11.6,3.8,10.1,41.1,80.6,77.9,20.1,17.8,14.7,7.8,38.3,101.7,58.3,23.3,35.0,0.2,1.9
0400000US16,16,Idaho,1523816,7.9,7.5,7.2,7.6,6.8,7.4,6.3,6.4,6.3,7.0,6.8,6.1,4.9,3.7,2.6,2.2,1.7,1.6,14.7,4.6,9.9,40.8,76.0,72.8,16.8,14.4,12.0,5.6,34.4,101.2,64.2,19.6,44.6,0.2,1.0
0400000US17,17,Illinois,12901564,6.9,6.7,6.8,7.4,7.1,7.0,6.6,7.0,7.1,7.5,7.0,6.0,4.6,3.6,2.7,2.3,1.8,1.8,13.5,4.3,10.3,42.2,78.2,75.3,16.8,14.6,12.2,5.9,36.0,97.0,58.3,19.3,39.0,0.1,1.2
0400000US18,18,Indiana,6376792,7.0,6.7,6.9,7.2,6.7,6.8,6.3,6.6,7.0,7.6,7.3,6.1,5.0,3.8,2.9,2.5,1.9,1.7,13.6,4.3,9.7,40.7,78.0,75.2,17.8,15.3,12.8,6.1,36.8,96.8,60.2,20.4,39.8,0.2,0.8
0400000US19,19,Iowa,3002557,6.6,6.4,6.4,7.3,7.4,6.4,5.7,6.0,6.8,7.5,7.3,6.4,5.1,3.9,3.2,3.0,2.3,2.4,12.8,4.2,10.5,39.5,79.1,76.4,19.9,17.5,14.8,7.7,38.2,97.3,62.3,24.0,38.4,0.1,0.6
0400000US20,20,Kansas,2802134,7.2,6.8,6.8,7.3,7.4,7.0,6.0,6.4,6.4,7.6,7.1,6.0,4.8,3.7,2.8,2.5,2.1,2.1,13.6,4.1,10.6,40.6,77.7,75.0,17.9,15.5,13.1,6.6,36.2,98.3,61.4,21.1,40.3,0.2,0.9
0400000US21,21,Kentucky,4269245,6.6,6.4,6.6,6.8,6.3,7.0,6.3,7.0,7.2,7.5,7.3,6.4,5.4,4.0,3.2,2.6,1.8,1.6,12.9,4.1,9.1,40.7,79.1,76.4,18.6,16.1,13.2,6.0,37.8,95.6,58.3,20.9,37.4,0.1,0.6
0400000US22,22,Louisiana,4410796,7.0,6.9,6.9,7.5,7.6,7.4,5.8,6.2,6.9,7.5,7.1,5.9,5.2,3.7,2.9,2.2,1.8,1.6,13.8,4.3,10.7,41.3,77.9,74.9,17.4,15.0,12.2,5.6,35.9,94.2,59.6,19.5,40.1,0.1,1.3
0400000US23,23,Maine,1316456,5.4,5.4,6.0,6.7,5.9,5.7,5.5,6.7,7.2,8.4,8.3,7.3,6.2,4.3,3.4,3.1,2.3,2.1,11.4,4.0,8.6,37.7,81.7,79.1,21.3,18.4,15.1,7.4,41.9,94.8,56.3,23.6,32.6,0.1,0.8
0400000US24,24,Maryland,5633597,6.6,6.2,6.7,7.3,6.8,6.6,6.2,7.2,7.5,8.1,7.5,6.3,5.0,3.7,2.8,2.3,1.7,1.6,12.9,4.3,9.8,41.5,79.1,76.2,17.1,14.6,12.1,5.6,37.6,93.9,55.9,18.8,37.1,0.1,1.3
0400000US25,25,Massachusetts,6497967,5.9,5.9,6.3,7.2,7.2,6.5,6.2,6.9,7.8,8.0,7.4,6.3,5.3,3.8,2.8,2.5,2.2,2.2,12.1,4.0,10.3,41.7,80.7,78.0,18.7,16.2,13.4,6.8,38.7,94.2,54.8,20.7,34.0,0.1,1.2
0400000US26,26,Michigan,10003422,6.2,6.5,6.8,7.6,6.7,6.4,5.9,6.8,7.1,7.8,7.6,6.6,5.1,3.8,3.0,2.4,2.0,1.8,13.2,4.4,9.8,40.4,79.1,76.1,18.1,15.7,13.0,6.2,38.0,96.7,58.6,20.6,37.9,0.2,1.0
0400000US27,27,Minnesota,5220393,6.8,6.4,6.5,7.1,7.0,6.9,6.3,6.6,7.3,8.1,7.5,6.2,4.9,3.6,2.8,2.3,1.9,2.0,12.9,4.2,9.9,41.1,78.9,76.1,17.4,15.1,12.5,6.1,37.4,98.9,57.3,19.6,37.7,0.2,1.0
0400000US28,28,Mississippi,2938618,7.3,7.1,7.1,7.9,7.2,7.0,5.8,6.4,6.9,7.1,6.7,6.0,5.0,3.8,3.0,2.2,1.9,1.6,14.2,4.5,10.6,41.1,77.1,74.0,17.5,15.1,12.5,5.7,35.5,94.5,62.8,20.4,42.4,0.3,1.0
0400000US29,29,Missouri,5911605,6.7,6.4,6.6,7.1,6.9,6.9,6.1,6.5,6.8,7.7,7.2,6.3,5.1,3.9,3.1,2.6,2.1,1.9,13.0,4.3,9.7,40.3,78.8,76.0,18.7,16.3,13.6,6.6,37.6,95.4,60.3,21.8,38.5,0.2,0.8
0400000US30,30,Montana,967440,6.4,6.4,6.0,7.2,7.0,6.5,5.6,6.0,6.2,7.6,8.0,7.4,5.7,4.3,3.1,2.7,2.1,1.9,12.4,4.2,10.0,38.5,79.9,77.0,19.8,17.1,14.1,6.7,39.1,99.0,58.8,22.4,36.5,0.1,1.5
0400000US31,31,Nebraska,1783432,7.3,6.7,6.8,7.3,7.3,7.0,6.1,6.1,6.6,7.4,7.1,6.1,4.8,3.6,3.0,2.5,2.2,2.2,13.5,4.2,10.4,40.4,77.8,75.0,18.3,16.0,13.4,6.9,36.3,98.1,62.6,21.9,40.7,0.1,0.8
0400000US32,32,Nevada,2600167,7.6,7.3,6.6,6.6,6.1,7.5,7.0,7.5,7.4,7.2,6.7,5.9,5.3,3.8,2.8,2.1,1.5,1.1,13.9,4.1,8.5,42.0,77.1,74.3,16.7,14.3,11.3,4.8,35.9,103.8,58.8,18.0,40.8,0.1,1.5
0400000US33,33,New Hampshire,1315809,5.7,5.6,6.7,7.1,6.3,5.9,5.4,6.9,7.9,8.9,8.1,6.7,5.9,4.0,2.8,2.5,1.9,1.8,12.3,4.3,9.1,39.6,80.8,77.8,18.7,15.9,12.9,6.1,40.3,96.9,54.1,19.8,34.3,0.2,1.0
0400000US34,34,New Jersey,8682661,6.4,6.5,6.5,6.8,6.2,6.0,6.2,7.3,7.9,8.2,7.4,6.0,5.2,3.9,2.9,2.6,2.0,1.9,13.0,4.2,8.9,40.4,79.2,76.4,18.4,16.0,13.2,6.5,38.7,96.0,58.3,21.0,37.3,0.2,1.4
0400000US35,35,New Mexico,1984356,7.4,6.7,6.8,7.5,7.1,7.1,6.0,6.3,6.6,7.1,6.8,6.2,5.1,3.8,3.2,2.7,1.7,1.7,13.5,4.4,10.3,40.7,77.5,74.7,18.3,15.9,13.2,6.1,36.0,97.5,62.5,21.4,41.1,0.1,2.3
0400000US36,36,New York,19490297,6.2,5.9,6.4,7.3,7.2,6.6,6.4,7.0,7.4,7.8,7.2,6.2,5.2,3.8,3.0,2.5,2.0,2.0,12.3,4.1,10.3,41.8,80.2,77.4,18.5,16.1,13.4,6.5,38.0,94.4,56.2,20.9,35.3,0.2,1.7
0400000US37,37,North Carolina,9222414,7.0,6.6,6.7,7.0,6.7,6.6,6.6,7.2,7.4,7.5,6.9,6.2,5.3,3.8,2.9,2.4,1.8,1.4,13.2,4.0,9.7,41.6,78.4,75.7,17.6,15.1,12.3,5.6,37.0,95.7,57.7,19.4,38.3,0.1,0.8
0400000US38,38,North Dakota,641481,6.3,6.1,5.6,7.4,9.2,7.6,5.6,5.3,6.1,7.3,7.4,6.5,4.8,3.6,3.1,2.9,2.4,2.6,11.7,4.0,12.7,41.3,80.6,78.0,19.4,17.3,14.6,7.9,37.0,101.4,57.8,23.1,34.8,0.2,0.7
0400000US39,39,Ohio,11485910,6.5,6.5,6.6,7.1,6.6,6.7,6.0,6.6,7.0,7.7,7.6,6.4,5.2,4.0,3.1,2.6,2.1,2.0,13.0,4.3,9.5,39.9,79.0,76.2,18.9,16.3,13.7,6.6,38.2,95.1,59.9,21.9,38.0,0.1,0.9
0400000US40,40,Oklahoma,3642361,7.2,6.9,6.5,7.3,7.2,7.2,6.0,6.4,6.4,7.1,6.9,6.1,5.0,4.0,3.2,2.6,1.9,1.8,13.4,4.2,10.3,40.6,78.1,75.1,18.5,16.2,13.5,6.3,36.3,97.2,62.2,21.9,40.4,0.1,0.8
0400000US41,41,Oregon,3790060,6.4,6.3,6.2,6.6,6.5,7.2,6.6,7.0,6.5,7.4,7.5,6.9,5.7,4.1,2.9,2.3,2.0,2.1,12.5,4.0,9.0,40.4,79.8,77.1,19.0,16.4,13.3,6.4,38.0,98.9,56.7,20.8,35.9,0.1,1.4
0400000US42,42,Pennsylvania,12448279,5.9,5.9,6.2,7.3,6.6,6.0,5.7,6.5,7.1,7.8,7.7,6.5,5.4,4.1,3.3,3.0,2.5,2.4,12.1,4.1,9.7,39.1,80.6,77.8,20.7,18.1,15.3,7.9,40.0,94.7,60.1,24.5,35.5,0.2,1.1
0400000US44,44,Rhode Island,1050788,5.8,5.6,6.2,7.4,7.5,6.4,5.9,6.8,7.3,7.8,7.5,6.4,5.1,3.7,3.1,2.6,2.4,2.4,11.8,4.1,10.8,41.3,81.1,78.3,19.3,17.2,14.2,7.4,38.8,93.2,56.2,22.2,34.0,0.1,1.5
0400000US45,45,South Carolina,4479800,6.7,6.4,6.5,7.4,6.9,6.5,6.1,6.6,7.2,7.3,7.0,6.5,5.7,4.2,3.1,2.5,1.9,1.6,12.9,4.2,10.1,40.7,79.1,76.2,19.0,16.4,13.3,6.0,37.6,94.7,59.0,21.1,37.9,0.2,1.0
0400000US46,46,South Dakota,804194,7.2,6.4,6.7,7.6,7.0,6.9,5.4,5.5,6.5,7.5,7.4,6.4,5.1,3.8,3.1,2.9,2.4,2.2,13.2,4.2,10.4,38.9,78.2,75.4,19.5,17.2,14.4,7.5,37.6,99.7,63.9,23.6,40.3,0.1,0.8
0400000US47,47,Tennessee,6214888,6.7,6.5,6.5,6.8,6.2,6.9,6.5,7.1,7.1,7.5,7.2,6.4,5.5,4.1,3.1,2.6,1.8,1.6,13.0,4.1,9.0,40.6,78.9,76.2,18.7,16.0,13.1,5.9,37.7,94.9,58.6,20.8,37.7,0.1,0.7
0400000US48,48,Texas,24326974,8.3,7.6,7.4,7.4,7.2,7.5,7.0,7.3,7.0,7.1,6.4,5.3,4.4,3.1,2.4,2.0,1.4,1.3,15.0,4.4,10.2,43.4,75.3,72.4,14.5,12.5,10.1,4.7,33.2,99.7,60.8,16.3,44.4,0.1,1.4
0400000US49,49,Utah,2736424,9.8,8.8,7.9,7.9,8.8,9.1,7.1,6.3,5.6,5.9,5.6,4.6,3.6,2.7,2.1,1.7,1.3,1.1,16.6,4.6,12.1,44.9,72.0,68.9,12.6,10.8,9.0,4.2,28.7,101.7,66.7,14.9,51.8,0.2,1.2
0400000US50,50,Vermont,621270,5.3,5.4,5.8,7.4,6.8,5.9,5.4,5.6,7.8,8.4,8.4,7.4,6.1,4.5,2.9,2.4,2.3,1.9,11.3,4.2,10.0,39.0,82.2,79.2,20.1,17.3,14.0,6.6,41.5,96.6,53.3,21.4,31.8,0.1,1.3
0400000US51,51,Virginia,7769089,6.7,6.2,6.5,7.0,7.2,6.7,6.4,7.1,7.8,7.8,7.2,6.1,5.2,3.8,2.8,2.3,1.6,1.5,12.7,4.0,10.2,42.2,79.2,76.6,17.3,14.8,12.1,5.4,37.5,96.8,54.9,18.7,36.3,0.2,1.2
0400000US53,53,Washington,6549224,6.6,6.2,6.6,6.9,6.7,7.2,6.6,7.0,7.2,7.7,7.5,6.6,5.2,3.7,2.7,2.2,1.8,1.6,12.8,4.1,9.4,41.6,79.2,76.4,17.2,14.7,12.0,5.6,37.3,99.6,55.1,18.5,36.5,0.2,1.1
0400000US54,54,West Virginia,1814468,5.7,5.8,5.9,6.6,6.3,6.3,6.1,6.6,6.7,7.4,7.7,7.0,6.2,4.7,3.6,3.2,2.3,1.9,11.7,3.8,9.0,38.5,81.4,78.8,21.9,18.9,15.7,7.4,40.6,95.9,58.5,24.9,33.7,0.1,1.1
0400000US55,55,Wisconsin,5627968,6.4,6.2,6.5,7.0,7.0,6.7,6.0,6.5,7.3,8.0,7.5,6.5,5.0,3.8,2.9,2.6,2.0,2.0,12.7,4.1,9.9,40.5,79.5,76.7,18.3,15.9,13.3,6.6,38.2,98.9,57.7,20.9,36.8,0.2,1.0
0400000US56,56,Wyoming,532668,7.1,6.7,6.0,7.5,7.0,7.4,6.2,5.8,6.2,7.6,7.9,7.0,5.1,3.6,3.0,2.2,1.8,1.8,12.7,4.2,10.4,40.1,78.7,76.0,17.5,15.0,12.4,5.8,36.6,102.2,57.3,19.5,37.8,0.2,0.8
0400000US72,72,Puerto Rico,3954037,6.0,6.6,7.8,7.6,7.0,7.1,6.7,6.7,6.9,6.6,6.2,5.7,5.5,4.2,3.5,2.5,1.8,1.7,14.4,4.5,10.1,42.0,78.1,75.2,19.2,16.7,13.7,6.0,35.9,92.1,62.6,22.2,40.4,0.1,1.1
0500000US01003,01003,"Baldwin County, Alabama",174439,5.7,6.0,7.3,6.8,4.9,7.7,6.8,6.4,7.0,6.9,6.6,5.5,5.8,4.5,4.1,3.7,2.6,1.6,13.4,4.3,7.4,39.6,79.7,76.7,22.3,19.7,16.5,7.9,38.5,97.2,66.3,27.5,38.8,0.1,1.0
0500000US01015,01015,"Calhoun County, Alabama",113419,6.8,6.5,5.9,6.7,7.0,7.0,4.8,6.4,7.3,7.3,7.4,6.8,5.7,3.9,3.4,2.8,2.4,2.0,12.5,3.8,9.8,39.1,79.7,76.9,20.2,17.3,14.5,7.2,39.2,91.8,60.3,23.3,37.0,0.1,1.5
0500000US01043,01043,"Cullman County, Alabama",81324,5.6,6.5,6.4,6.2,5.8,7.5,6.8,6.5,6.7,7.1,7.2,6.3,5.7,4.7,3.7,3.3,2.2,1.7,13.0,3.9,8.1,39.5,79.9,77.6,21.3,17.5,15.6,7.2,38.9,99.6,61.2,25.1,36.1,0.2,1.1
0500000US01049,01049,"DeKalb County, Alabama",68515,7.2,6.3,6.9,5.8,5.1,8.1,7.4,5.8,6.7,7.3,7.2,5.6,6.2,4.4,3.3,2.9,2.1,1.7,13.2,3.9,7.0,38.9,78.7,75.6,20.6,17.9,14.4,6.7,37.2,98.9,63.3,23.5,39.8,0.1,2.2
0500000US01051,01051,"Elmore County, Alabama",78106,6.6,7.5,5.9,8.2,7.0,7.7,6.0,7.8,7.4,7.4,6.4,5.6,5.4,3.3,2.8,1.6,2.0,1.5,13.5,4.4,10.7,44.0,77.7,75.5,16.5,14.2,11.1,5.1,36.1,101.3,55.3,17.3,38.0,0.2,0.5
0500000US01055,01055,"Etowah County, Alabama",103303,5.8,6.6,6.7,6.0,6.2,6.3,6.0,7.3,6.6,6.7,7.1,6.6,5.9,4.9,3.3,2.7,2.5,2.8,13.3,3.8,8.3,38.4,79.6,77.0,22.1,19.3,16.2,8.0,39.3,92.7,64.4,26.6,37.8,0.4,0.7
0500000US01069,01069,"Houston County, Alabama",98488,7.2,7.0,6.5,6.6,5.8,6.4,6.2,6.7,6.2,7.4,7.0,6.2,5.5,4.1,3.9,3.0,2.1,2.0,13.5,4.2,8.2,38.0,77.6,75.0,20.6,18.4,15.1,7.1,37.8,90.3,66.7,25.1,41.6,0.3,3.2
0500000US01073,01073,"Jefferson County, Alabama",659503,6.9,6.5,6.6,6.7,6.7,6.1,6.2,7.0,6.6,7.6,7.6,6.7,5.3,4.0,2.9,2.5,2.2,2.0,13.0,4.0,9.5,39.3,78.8,76.0,18.8,16.0,13.5,6.7,38.2,90.0,59.9,21.6,38.3,0.1,1.4
0500000US01077,01077,"Lauderdale County, Alabama",89128,5.0,6.5,5.5,7.0,8.5,5.9,6.0,6.0,6.2,7.0,7.2,5.9,6.1,5.8,3.4,2.7,3.0,2.1,12.0,3.6,12.0,39.7,81.3,79.4,23.1,19.8,17.0,7.8,39.4,93.0,60.1,27.2,33.0,0.8,2.1
0500000US01081,01081,"Lee County, Alabama",133010,5.9,6.4,6.1,10.0,15.5,7.5,6.3,6.9,5.6,6.3,5.8,4.8,4.1,2.8,2.2,1.9,0.8,1.1,12.5,3.8,21.7,51.9,80.4,77.8,12.9,10.7,8.8,3.7,28.9,99.4,44.8,12.7,32.1,0.0,1.5
0500000US01083,01083,"Limestone County, Alabama",76135,6.4,6.0,7.3,6.4,6.3,8.0,6.3,7.0,8.2,7.7,7.0,5.3,5.8,3.8,2.8,2.5,1.4,1.8,13.3,4.1,8.7,42.2,78.8,76.2,18.1,15.4,12.3,5.8,37.4,93.3,56.5,19.3,37.2,0.3,2.0
0500000US01089,01089,"Madison County, Alabama",319510,6.3,6.4,7.2,7.2,7.2,6.9,6.0,6.0,7.7,8.2,7.2,6.3,4.9,4.0,3.2,2.3,1.6,1.4,13.5,4.3,10.1,41.1,78.8,75.8,17.4,14.8,12.5,5.3,37.7,96.2,58.0,19.8,38.2,0.4,0.6
0500000US01095,01095,"Marshall County, Alabama",88484,8.1,6.8,6.8,6.7,4.9,7.5,6.7,7.1,6.3,7.1,6.4,5.8,5.1,4.6,3.6,2.8,1.4,2.3,13.6,4.4,7.2,39.2,76.8,73.9,19.8,17.2,14.7,6.5,36.9,94.2,68.9,24.8,44.1,0.5,1.1
0500000US01097,01097,"Mobile County, Alabama",406309,7.4,7.2,7.2,7.4,6.7,7.0,6.2,6.2,6.3,7.5,7.3,6.3,5.2,3.4,3.1,2.5,1.8,1.4,14.3,4.6,9.4,39.7,76.7,73.7,17.5,15.1,12.3,5.8,35.9,92.1,62.8,20.0,42.8,0.2,0.7
0500000US01101,01101,"Montgomery County, Alabama",224810,7.4,8.0,5.8,7.9,8.2,6.6,5.7,6.7,6.4,7.1,7.1,6.0,5.1,3.1,3.1,2.1,1.9,1.8,13.8,4.4,11.7,41.5,77.2,74.4,17.1,14.8,12.0,5.8,35.3,91.1,60.3,19.3,41.0,0.1,1.4
0500000US01103,01103,"Morgan County, Alabama",115959,6.6,6.7,6.5,6.7,5.9,6.4,5.5,7.0,7.2,8.0,7.1,6.5,5.6,4.9,3.3,2.1,2.0,2.0,13.1,4.1,8.5,38.7,79.1,76.2,20.0,18.0,14.4,6.2,38.6,97.2,61.8,23.3,38.5,0.2,2.0
0500000US01115,01115,"St. Clair County, Alabama",79577,6.3,7.3,6.6,7.2,6.4,7.5,7.3,6.0,8.1,7.5,7.1,6.7,4.2,4.5,2.3,1.8,1.8,1.5,13.9,4.9,8.8,42.5,78.2,74.9,16.1,14.1,12.0,5.1,35.8,104.4,58.8,19.0,39.8,0.2,1.2
0500000US01117,01117,"Shelby County, Alabama",187784,7.5,7.6,7.4,6.5,6.5,7.0,6.5,8.0,7.7,7.6,7.3,6.4,4.9,3.3,2.2,1.6,1.0,0.9,15.0,4.1,8.9,42.2,76.1,73.4,13.9,11.5,9.0,3.5,35.7,96.5,55.2,13.9,41.3,0.2,0.6
0500000US01121,01121,"Talladega County, Alabama",80279,6.2,6.6,6.2,8.8,5.7,5.7,6.1,7.3,6.3,7.4,7.3,6.3,6.4,4.0,3.3,1.7,2.7,2.0,12.7,4.4,10.1,40.0,79.9,76.7,20.0,17.2,13.6,6.3,38.0,93.4,58.5,21.5,36.9,0.6,1.1
0500000US01125,01125,"Tuscaloosa County, Alabama",179448,6.6,7.0,5.8,8.3,10.8,7.8,6.6,6.1,6.5,6.4,6.8,5.9,4.4,3.2,2.7,1.9,1.8,1.5,12.8,3.7,15.4,46.0,79.4,76.9,15.4,13.1,11.0,5.1,32.9,94.0,51.9,16.8,35.1,0.1,2.6
0500000US01127,01127,"Walker County, Alabama",68970,6.5,6.4,5.9,5.9,5.3,7.2,6.3,6.2,7.0,7.5,6.7,6.1,6.8,4.9,3.9,3.2,2.3,1.8,12.4,3.8,7.4,38.0,80.1,77.4,22.9,19.4,16.0,7.3,40.2,95.0,62.9,26.1,36.8,0.2,0.8
0500000US02020,02020,"Anchorage Municipality, Alaska",279243,7.6,7.1,6.9,7.3,8.2,7.8,7.0,7.7,7.5,7.7,7.6,6.4,4.2,2.9,1.6,1.3,0.6,0.5,14.0,4.4,11.1,45.5,76.8,74.0,11.2,9.0,7.0,2.4,33.4,103.7,49.3,10.4,38.9,0.1,1.1
