GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0100000US,,United States,309349689,*****
0400000US01,01,Alabama,4785298,*****
0400000US02,02,Alaska,713985,*****
0400000US04,04,Arizona,6413737,*****
0400000US05,05,Arkansas,2921606,*****
0400000US06,06,California,37349363,*****
0400000US08,08,Colorado,5049071,*****
0400000US09,09,Connecticut,3577073,*****
0400000US10,10,Delaware,899769,*****
0400000US11,11,District of Columbia,604453,*****
0400000US12,12,Florida,18843326,*****
0400000US13,13,Georgia,9712587,*****
0400000US15,15,Hawaii,1363621,*****
0400000US16,16,Idaho,1571450,*****
0400000US17,17,Illinois,12843166,*****
0400000US18,18,Indiana,6490621,*****
0400000US19,19,Iowa,3049883,*****
0400000US20,20,Kansas,2859169,*****
0400000US21,21,Kentucky,4346266,*****
0400000US22,22,Louisiana,4544228,*****
0400000US23,23,Maine,1327567,*****
0400000US24,24,Maryland,5785982,*****
0400000US25,25,Massachusetts,6557254,*****
0400000US26,26,Michigan,9877574,*****
0400000US27,27,Minnesota,5310584,*****
0400000US28,28,Mississippi,2970036,*****
0400000US29,29,Missouri,5996231,*****
0400000US30,30,Montana,990898,*****
0400000US31,31,Nebraska,1830429,*****
0400000US32,32,Nevada,2704642,*****
0400000US33,33,New Hampshire,1316759,*****
0400000US34,34,New Jersey,8801624,*****
0400000US35,35,New Mexico,2065932,*****
0400000US36,36,New York,19392283,*****
0400000US37,37,North Carolina,9561558,*****
0400000US38,38,North Dakota,674499,*****
0400000US39,39,Ohio,11536182,*****
0400000US40,40,Oklahoma,3761702,*****
0400000US41,41,Oregon,3838957,*****
0400000US42,42,Pennsylvania,12709630,*****
0400000US44,44,Rhode Island,1052886,*****
0400000US45,45,South Carolina,4636312,*****
0400000US46,46,South Dakota,816463,*****
0400000US47,47,Tennessee,6356897,*****
0400000US48,48,Texas,25257114,*****
0400000US49,49,Utah,2776469,*****
0400000US50,50,Vermont,625960,*****
0400000US51,51,Virginia,8024617,*****
0400000US53,53,Washington,6744496,*****
0400000US54,54,West Virginia,1853973,*****
0400000US55,55,Wisconsin,5691047,*****
0400000US56,56,Wyoming,564460,*****
0400000US72,72,Puerto Rico,3722133,*****
0500000US01003,01003,"Baldwin County, Alabama",183195,*****
0500000US01015,01015,"Calhoun County, Alabama",118510,*****
0500000US01043,01043,"Cullman County, Alabama",80459,*****
0500000US01049,01049,"DeKalb County, Alabama",71151,*****
0500000US01051,01051,"Elmore County, Alabama",79549,*****
0500000US01055,01055,"Etowah County, Alabama",104462,*****
0500000US01069,01069,"Houston County, Alabama",101888,*****
0500000US01073,01073,"Jefferson County, Alabama",658555,*****
0500000US01077,01077,"Lauderdale County, Alabama",92679,*****
0500000US01081,01081,"Lee County, Alabama",140780,*****
0500000US01083,01083,"Limestone County, Alabama",83193,*****
0500000US01089,01089,"Madison County, Alabama",335988,*****
0500000US01095,01095,"Marshall County, Alabama",93235,*****
0500000US01097,01097,"Mobile County, Alabama",413277,*****
0500000US01101,01101,"Montgomery County, Alabama",229844,*****
0500000US01103,01103,"Morgan County, Alabama",119626,*****
0500000US01115,01115,"St. Clair County, Alabama",83761,*****
0500000US01117,01117,"Shelby County, Alabama",195828,*****
0500000US01121,01121,"Talladega County, Alabama",82110,*****
0500000US01125,01125,"Tuscaloosa County, Alabama",195036,*****
0500000US01127,01127,"Walker County, Alabama",66947,*****
0500000US02020,02020,"Anchorage Municipality, Alaska",293227,*****
