GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0100000US,,United States,304059728,*****
0400000US01,1,Alabama,4661900,*****
0400000US02,2,Alaska,686293,*****
0400000US04,4,Arizona,6500180,*****
0400000US05,5,Arkansas,2855390,*****
0400000US06,6,California,36756666,*****
0400000US08,8,Colorado,4939456,*****
0400000US09,9,Connecticut,3501252,*****
0400000US10,10,Delaware,873092,*****
0400000US11,11,District of Columbia,591833,*****
0400000US12,12,Florida,18328340,*****
0400000US13,13,Georgia,9685744,*****
0400000US15,15,Hawaii,1288198,*****
0400000US16,16,Idaho,1523816,*****
0400000US17,17,Illinois,12901564,*****
0400000US18,18,Indiana,6376792,*****
0400000US19,19,Iowa,3002557,*****
0400000US20,20,Kansas,2802134,*****
0400000US21,21,Kentucky,4269245,*****
0400000US22,22,Louisiana,4410796,*****
0400000US23,23,Maine,1316456,*****
0400000US24,24,Maryland,5633597,*****
0400000US25,25,Massachusetts,6497967,*****
0400000US26,26,Michigan,10003422,*****
0400000US27,27,Minnesota,5220393,*****
0400000US28,28,Mississippi,2938618,*****
0400000US29,29,Missouri,5911605,*****
0400000US30,30,Montana,967440,*****
0400000US31,31,Nebraska,1783432,*****
0400000US32,32,Nevada,2600167,*****
0400000US33,33,New Hampshire,1315809,*****
0400000US34,34,New Jersey,8682661,*****
0400000US35,35,New Mexico,1984356,*****
0400000US36,36,New York,19490297,*****
0400000US37,37,North Carolina,9222414,*****
0400000US38,38,North Dakota,641481,*****
0400000US39,39,Ohio,11485910,*****
0400000US40,40,Oklahoma,3642361,*****
0400000US41,41,Oregon,3790060,*****
0400000US42,42,Pennsylvania,12448279,*****
0400000US44,44,Rhode Island,1050788,*****
0400000US45,45,South Carolina,4479800,*****
0400000US46,46,South Dakota,804194,*****
0400000US47,47,Tennessee,6214888,*****
0400000US48,48,Texas,24326974,*****
0400000US49,49,Utah,2736424,*****
0400000US50,50,Vermont,621270,*****
0400000US51,51,Virginia,7769089,*****
0400000US53,53,Washington,6549224,*****
0400000US54,54,West Virginia,1814468,*****
0400000US55,55,Wisconsin,5627968,*****
0400000US56,56,Wyoming,532668,*****
0400000US72,72,Puerto Rico,3954037,*****
0500000US01003,1003,"Baldwin County, Alabama",174439,*****
0500000US01015,1015,"Calhoun County, Alabama",113419,*****
0500000US01043,1043,"Cullman County, Alabama",81324,*****
0500000US01049,1049,"DeKalb County, Alabama",68515,*****
0500000US01051,1051,"Elmore County, Alabama",78106,*****
0500000US01055,1055,"Etowah County, Alabama",103303,*****
0500000US01069,1069,"Houston County, Alabama",98488,*****
0500000US01073,1073,"Jefferson County, Alabama",659503,*****
0500000US01077,1077,"Lauderdale County, Alabama",89128,*****
0500000US01081,1081,"Lee County, Alabama",133010,*****
0500000US01083,1083,"Limestone County, Alabama",76135,*****
0500000US01089,1089,"Madison County, Alabama",319510,*****
0500000US01095,1095,"Marshall County, Alabama",88484,*****
0500000US01097,1097,"Mobile County, Alabama",406309,*****
0500000US01101,1101,"Montgomery County, Alabama",224810,*****
0500000US01103,1103,"Morgan County, Alabama",115959,*****
0500000US01115,1115,"St. Clair County, Alabama",79577,3648
0500000US01117,1117,"Shelby County, Alabama",187784,*****
0500000US01121,1121,"Talladega County, Alabama",80279,*****
0500000US01125,1125,"Tuscaloosa County, Alabama",179448,*****
0500000US01127,1127,"Walker County, Alabama",68970,*****
0500000US02020,2020,"Anchorage Municipality, Alaska",279243,*****
0500000US02090,2090,"Fairbanks North Star Borough, Alaska",97970,*****
0500000US02170,2170,"Matanuska-Susitna Borough, Alaska",85458,*****
0500000US04001,4001,"Apache County, Arizona",70207,*****
0500000US04003,4003,"Cochise County, Arizona",129006,*****
0500000US04005,4005,"Coconino County, Arizona",128558,*****
0500000US04013,4013,"Maricopa County, Arizona",3954598,*****
0500000US04015,4015,"Mohave County, Arizona",196281,*****
0500000US04017,4017,"Navajo County, Arizona",112757,*****
0500000US04019,4019,"Pima County, Arizona",1012018,*****
0500000US04021,4021,"Pinal County, Arizona",327301,*****
0500000US04025,4025,"Yavapai County, Arizona",215503,*****
0500000US04027,4027,"Yuma County, Arizona",194322,*****
0500000US05007,5007,"Benton County, Arkansas",209791,*****
0500000US05031,5031,"Craighead County, Arkansas",92640,*****
0500000US05045,5045,"Faulkner County, Arkansas",106823,*****
0500000US05051,5051,"Garland County, Arkansas",97465,*****
0500000US05069,5069,"Jefferson County, Arkansas",78373,*****
0500000US05085,5085,"Lonoke County, Arkansas",65233,*****
0500000US05119,5119,"Pulaski County, Arkansas",376797,*****
0500000US05125,5125,"Saline County, Arkansas",98209,*****
0500000US05131,5131,"Sebastian County, Arkansas",122274,*****
0500000US05143,5143,"Washington County, Arkansas",195803,*****
0500000US05145,5145,"White County, Arkansas",74845,*****
0500000US06001,6001,"Alameda County, California",1474368,*****
0500000US06007,6007,"Butte County, California",220337,*****
0500000US06013,6013,"Contra Costa County, California",1029703,*****
0500000US06017,6017,"El Dorado County, California",176075,*****
0500000US06019,6019,"Fresno County, California",909153,*****
0500000US06023,6023,"Humboldt County, California",129000,*****
0500000US06025,6025,"Imperial County, California",163972,*****
0500000US06029,6029,"Kern County, California",800458,*****
0500000US06031,6031,"Kings County, California",149518,*****
0500000US06033,6033,"Lake County, California",64866,*****
0500000US06037,6037,"Los Angeles County, California",9862049,*****
0500000US06039,6039,"Madera County, California",148333,*****
0500000US06041,6041,"Marin County, California",248794,*****
0500000US06045,6045,"Mendocino County, California",86221,*****
0500000US06047,6047,"Merced County, California",246117,*****
