GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0100000US,,United States,323127515,*****
0400000US01,01,Alabama,4863300,*****
0400000US02,02,Alaska,741894,*****
0400000US04,04,Arizona,6931071,*****
0400000US05,05,Arkansas,2988248,*****
0400000US06,06,California,39250017,*****
0400000US08,08,Colorado,5540545,*****
0400000US09,09,Connecticut,3576452,*****
0400000US10,10,Delaware,952065,*****
0400000US11,11,District of Columbia,681170,*****
0400000US12,12,Florida,20612439,*****
0400000US13,13,Georgia,10310371,*****
0400000US15,15,Hawaii,1428557,*****
0400000US16,16,Idaho,1683140,*****
0400000US17,17,Illinois,12801539,*****
0400000US18,18,Indiana,6633053,*****
0400000US19,19,Iowa,3134693,*****
0400000US20,20,Kansas,2907289,*****
0400000US21,21,Kentucky,4436974,*****
0400000US22,22,Louisiana,4681666,*****
0400000US23,23,Maine,1331479,*****
0400000US24,24,Maryland,6016447,*****
0400000US25,25,Massachusetts,6811779,*****
0400000US26,26,Michigan,9928300,*****
0400000US27,27,Minnesota,5519952,*****
0400000US28,28,Mississippi,2988726,*****
0400000US29,29,Missouri,6093000,*****
0400000US30,30,Montana,1042520,*****
0400000US31,31,Nebraska,1907116,*****
0400000US32,32,Nevada,2940058,*****
0400000US33,33,New Hampshire,1334795,*****
0400000US34,34,New Jersey,8944469,*****
0400000US35,35,New Mexico,2081015,*****
0400000US36,36,New York,19745289,*****
0400000US37,37,North Carolina,10146788,*****
0400000US38,38,North Dakota,757953,*****
0400000US39,39,Ohio,11614373,*****
0400000US40,40,Oklahoma,3923561,*****
0400000US41,41,Oregon,4093465,*****
0400000US42,42,Pennsylvania,12784227,*****
0400000US44,44,Rhode Island,1056426,*****
0400000US45,45,South Carolina,4961119,*****
0400000US46,46,South Dakota,865454,*****
0400000US47,47,Tennessee,6651194,*****
0400000US48,48,Texas,27862596,*****
0400000US49,49,Utah,3051217,*****
0400000US50,50,Vermont,624594,*****
0400000US51,51,Virginia,8411808,*****
0400000US53,53,Washington,7288000,*****
0400000US54,54,West Virginia,1831102,*****
0400000US55,55,Wisconsin,5778709,*****
0400000US56,56,Wyoming,585501,*****
0400000US72,72,Puerto Rico,3411307,*****
0500000US01003,01003,"Baldwin County, Alabama",208563,*****
0500000US01015,01015,"Calhoun County, Alabama",114611,*****
0500000US01043,01043,"Cullman County, Alabama",82471,*****
0500000US01049,01049,"DeKalb County, Alabama",70900,*****
0500000US01051,01051,"Elmore County, Alabama",81799,*****
0500000US01055,01055,"Etowah County, Alabama",102564,*****
0500000US01069,01069,"Houston County, Alabama",104056,*****
0500000US01073,01073,"Jefferson County, Alabama",659521,*****
0500000US01077,01077,"Lauderdale County, Alabama",92318,*****
0500000US01081,01081,"Lee County, Alabama",158991,*****
0500000US01083,01083,"Limestone County, Alabama",92753,*****
0500000US01089,01089,"Madison County, Alabama",356967,*****
0500000US01095,01095,"Marshall County, Alabama",95157,*****
0500000US01097,01097,"Mobile County, Alabama",414836,*****
0500000US01101,01101,"Montgomery County, Alabama",226349,*****
0500000US01103,01103,"Morgan County, Alabama",119012,*****
0500000US01115,01115,"St. Clair County, Alabama",88019,*****
0500000US01117,01117,"Shelby County, Alabama",210622,*****
0500000US01121,01121,"Talladega County, Alabama",80103,*****
0500000US01125,01125,"Tuscaloosa County, Alabama",206102,*****
0500000US01127,01127,"Walker County, Alabama",64967,*****
0500000US02020,02020,"Anchorage Municipality, Alaska",298192,*****
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",100605,*****
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",104365,*****
0500000US04001,04001,"Apache County, Arizona",73112,*****
0500000US04003,04003,"Cochise County, Arizona",125770,*****
0500000US04005,04005,"Coconino County, Arizona",140908,*****
0500000US04013,04013,"Maricopa County, Arizona",4242997,*****
0500000US04015,04015,"Mohave County, Arizona",205249,*****
0500000US04017,04017,"Navajo County, Arizona",110026,*****
0500000US04019,04019,"Pima County, Arizona",1016206,*****
0500000US04021,04021,"Pinal County, Arizona",418540,*****
0500000US04025,04025,"Yavapai County, Arizona",225562,*****
0500000US04027,04027,"Yuma County, Arizona",205631,*****
0500000US05007,05007,"Benton County, Arkansas",258291,*****
0500000US05031,05031,"Craighead County, Arkansas",105835,*****
0500000US05045,05045,"Faulkner County, Arkansas",122227,*****
0500000US05051,05051,"Garland County, Arkansas",97477,*****
0500000US05069,05069,"Jefferson County, Arkansas",70016,*****
0500000US05085,05085,"Lonoke County, Arkansas",72228,*****
0500000US05119,05119,"Pulaski County, Arkansas",393250,*****
0500000US05125,05125,"Saline County, Arkansas",118703,*****
0500000US05131,05131,"Sebastian County, Arkansas",127793,*****
0500000US05143,05143,"Washington County, Arkansas",228049,*****
0500000US05145,05145,"White County, Arkansas",79263,*****
0500000US06001,06001,"Alameda County, California",1647704,*****
0500000US06007,06007,"Butte County, California",226864,*****
0500000US06013,06013,"Contra Costa County, California",1135127,*****
0500000US06017,06017,"El Dorado County, California",185625,*****
0500000US06019,06019,"Fresno County, California",979915,*****
0500000US06023,06023,"Humboldt County, California",136646,*****
0500000US06025,06025,"Imperial County, California",180883,*****
0500000US06029,06029,"Kern County, California",884788,*****
0500000US06031,06031,"Kings County, California",149785,*****
0500000US06033,06033,"Lake County, California",64116,*****
0500000US06037,06037,"Los Angeles County, California",10137915,*****
0500000US06039,06039,"Madera County, California",154697,*****
0500000US06041,06041,"Marin County, California",260651,*****
0500000US06045,06045,"Mendocino County, California",87628,*****
0500000US06047,06047,"Merced County, California",268672,*****
0500000US06053,06053,"Monterey County, California",435232,*****
0500000US06055,06055,"Napa County, California",142166,*****
0500000US06057,06057,"Nevada County, California",99107,*****
0500000US06059,06059,"Orange County, California",3172532,*****
0500000US06061,06061,"Placer County, California",380531,*****
0500000US06065,06065,"Riverside County, California",2387741,*****
0500000US06067,06067,"Sacramento County, California",1514460,*****
0500000US06071,06071,"San Bernardino County, California",2140096,*****
0500000US06073,06073,"San Diego County, California",3317749,*****
0500000US06075,06075,"San Francisco County, California",870887,*****
0500000US06077,06077,"San Joaquin County, California",733709,*****
0500000US06079,06079,"San Luis Obispo County, California",282887,*****
0500000US06081,06081,"San Mateo County, California",764797,*****
0500000US06083,06083,"Santa Barbara County, California",446170,*****
0500000US06085,06085,"Santa Clara County, California",1919402,*****
0500000US06087,06087,"Santa Cruz County, California",274673,*****
0500000US06089,06089,"Shasta County, California",179631,*****
0500000US06095,06095,"Solano County, California",440207,*****
0500000US06097,06097,"Sonoma County, California",503070,*****
0500000US06099,06099,"Stanislaus County, California",541560,*****
0500000US06101,06101,"Sutter County, California",96651,*****
0500000US06107,06107,"Tulare County, California",460437,*****
0500000US06111,06111,"Ventura County, California",849738,*****
0500000US06113,06113,"Yolo County, California",215802,*****
0500000US06115,06115,"Yuba County, California",75275,*****
0500000US08001,08001,"Adams County, Colorado",498187,*****
0500000US08005,08005,"Arapahoe County, Colorado",637068,*****
0500000US08013,08013,"Boulder County, Colorado",322226,*****
0500000US08014,08014,"Broomfield County, Colorado",66529,*****
0500000US08031,08031,"Denver County, Colorado",693060,*****
0500000US08035,08035,"Douglas County, Colorado",328632,*****
0500000US08041,08041,"El Paso County, Colorado",688284,*****
0500000US08059,08059,"Jefferson County, Colorado",571837,*****
0500000US08069,08069,"Larimer County, Colorado",339993,*****
0500000US08077,08077,"Mesa County, Colorado",150083,*****
0500000US08101,08101,"Pueblo County, Colorado",165123,*****
0500000US08123,08123,"Weld County, Colorado",294932,*****
0500000US09001,09001,"Fairfield County, Connecticut",944177,*****
0500000US09003,09003,"Hartford County, Connecticut",892389,*****
0500000US09005,09005,"Litchfield County, Connecticut",182571,*****
0500000US09007,09007,"Middlesex County, Connecticut",163329,*****
0500000US09009,09009,"New Haven County, Connecticut",856875,*****
0500000US09011,09011,"New London County, Connecticut",269801,*****
0500000US09013,09013,"Tolland County, Connecticut",151118,*****
0500000US09015,09015,"Windham County, Connecticut",116192,*****
0500000US10001,10001,"Kent County, Delaware",174827,*****
0500000US10003,10003,"New Castle County, Delaware",556987,*****
0500000US10005,10005,"Sussex County, Delaware",220251,*****
0500000US11001,11001,"District of Columbia, District of Columbia",681170,*****
0500000US12001,12001,"Alachua County, Florida",263496,*****
0500000US12005,12005,"Bay County, Florida",183974,*****
0500000US12009,12009,"Brevard County, Florida",579130,*****
0500000US12011,12011,"Broward County, Florida",1909632,*****
0500000US12015,12015,"Charlotte County, Florida",178465,*****
