GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0100000US,,United States,307006556,*****
0400000US01,01,Alabama,4708708,*****
0400000US02,02,Alaska,698473,*****
0400000US04,04,Arizona,6595778,*****
0400000US05,05,Arkansas,2889450,*****
0400000US06,06,California,36961664,*****
0400000US08,08,Colorado,5024748,*****
0400000US09,09,Connecticut,3518288,*****
0400000US10,10,Delaware,885122,*****
0400000US11,11,District of Columbia,599657,*****
0400000US12,12,Florida,18537969,*****
0400000US13,13,Georgia,9829211,*****
0400000US15,15,Hawaii,1295178,*****
0400000US16,16,Idaho,1545801,*****
0400000US17,17,Illinois,12910409,*****
0400000US18,18,Indiana,6423113,*****
0400000US19,19,Iowa,3007857,*****
0400000US20,20,Kansas,2818747,*****
0400000US21,21,Kentucky,4314113,*****
0400000US22,22,Louisiana,4492076,*****
0400000US23,23,Maine,1318301,*****
0400000US24,24,Maryland,5699478,*****
0400000US25,25,Massachusetts,6593587,*****
0400000US26,26,Michigan,9969727,*****
0400000US27,27,Minnesota,5266215,*****
0400000US28,28,Mississippi,2951996,*****
0400000US29,29,Missouri,5987580,*****
0400000US30,30,Montana,974989,*****
0400000US31,31,Nebraska,1796622,*****
0400000US32,32,Nevada,2643085,*****
0400000US33,33,New Hampshire,1324575,*****
0400000US34,34,New Jersey,8707740,*****
0400000US35,35,New Mexico,2009671,*****
0400000US36,36,New York,19541453,*****
0400000US37,37,North Carolina,9380884,*****
0400000US38,38,North Dakota,646844,*****
0400000US39,39,Ohio,11542645,*****
0400000US40,40,Oklahoma,3687050,*****
0400000US41,41,Oregon,3825657,*****
0400000US42,42,Pennsylvania,12604767,*****
0400000US44,44,Rhode Island,1053209,*****
0400000US45,45,South Carolina,4561242,*****
0400000US46,46,South Dakota,812383,*****
0400000US47,47,Tennessee,6296254,*****
0400000US48,48,Texas,24782302,*****
0400000US49,49,Utah,2784572,*****
0400000US50,50,Vermont,621760,*****
0400000US51,51,Virginia,7882590,*****
0400000US53,53,Washington,6664195,*****
0400000US54,54,West Virginia,1819777,*****
0400000US55,55,Wisconsin,5654774,*****
0400000US56,56,Wyoming,544270,*****
0400000US72,72,Puerto Rico,3967288,*****
0500000US01003,01003,"Baldwin County, Alabama",179878,*****
0500000US01015,01015,"Calhoun County, Alabama",114081,*****
0500000US01043,01043,"Cullman County, Alabama",81778,*****
0500000US01049,01049,"DeKalb County, Alabama",69380,*****
0500000US01051,01051,"Elmore County, Alabama",79233,*****
0500000US01055,01055,"Etowah County, Alabama",103645,*****
0500000US01069,01069,"Houston County, Alabama",100085,*****
0500000US01073,01073,"Jefferson County, Alabama",665027,*****
0500000US01077,01077,"Lauderdale County, Alabama",89599,*****
0500000US01081,01081,"Lee County, Alabama",135883,*****
0500000US01083,01083,"Limestone County, Alabama",78572,*****
0500000US01089,01089,"Madison County, Alabama",327744,*****
0500000US01095,01095,"Marshall County, Alabama",90399,*****
0500000US01097,01097,"Mobile County, Alabama",411721,*****
0500000US01101,01101,"Montgomery County, Alabama",224119,*****
0500000US01103,01103,"Morgan County, Alabama",117293,*****
0500000US01115,01115,"St. Clair County, Alabama",81895,*****
0500000US01117,01117,"Shelby County, Alabama",192503,*****
0500000US01121,01121,"Talladega County, Alabama",80242,*****
0500000US01125,01125,"Tuscaloosa County, Alabama",184035,*****
0500000US01127,01127,"Walker County, Alabama",68742,*****
0500000US02020,02020,"Anchorage Municipality, Alaska",286174,*****
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",98660,*****
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",88379,*****
0500000US04001,04001,"Apache County, Arizona",70591,*****
0500000US04003,04003,"Cochise County, Arizona",129518,*****
0500000US04005,04005,"Coconino County, Arizona",129849,*****
0500000US04013,04013,"Maricopa County, Arizona",4023132,*****
0500000US04015,04015,"Mohave County, Arizona",194825,*****
0500000US04017,04017,"Navajo County, Arizona",112975,*****
0500000US04019,04019,"Pima County, Arizona",1020200,*****
0500000US04021,04021,"Pinal County, Arizona",340962,*****
0500000US04025,04025,"Yavapai County, Arizona",215686,*****
0500000US04027,04027,"Yuma County, Arizona",196972,*****
0500000US05007,05007,"Benton County, Arkansas",225504,*****
0500000US05031,05031,"Craighead County, Arkansas",95457,*****
0500000US05045,05045,"Faulkner County, Arkansas",109386,*****
0500000US05051,05051,"Garland County, Arkansas",98479,*****
0500000US05069,05069,"Jefferson County, Arkansas",78705,*****
0500000US05085,05085,"Lonoke County, Arkansas",66677,*****
0500000US05119,05119,"Pulaski County, Arkansas",381904,*****
0500000US05125,05125,"Saline County, Arkansas",99449,*****
0500000US05131,05131,"Sebastian County, Arkansas",123597,*****
0500000US05143,05143,"Washington County, Arkansas",200181,*****
0500000US05145,05145,"White County, Arkansas",76338,*****
0500000US06001,06001,"Alameda County, California",1491482,*****
0500000US06007,06007,"Butte County, California",220577,*****
0500000US06013,06013,"Contra Costa County, California",1041274,*****
0500000US06017,06017,"El Dorado County, California",178447,*****
0500000US06019,06019,"Fresno County, California",915267,*****
0500000US06023,06023,"Humboldt County, California",129623,*****
0500000US06025,06025,"Imperial County, California",166874,*****
0500000US06029,06029,"Kern County, California",807407,*****
0500000US06031,06031,"Kings County, California",148764,*****
0500000US06033,06033,"Lake County, California",65279,*****
0500000US06037,06037,"Los Angeles County, California",9848011,*****
0500000US06039,06039,"Madera County, California",148632,*****
0500000US06041,06041,"Marin County, California",250750,*****
0500000US06045,06045,"Mendocino County, California",86040,*****
0500000US06047,06047,"Merced County, California",245321,*****
0500000US06053,06053,"Monterey County, California",410370,*****
0500000US06055,06055,"Napa County, California",134650,*****
0500000US06057,06057,"Nevada County, California",97751,*****
0500000US06059,06059,"Orange County, California",3026786,*****
0500000US06061,06061,"Placer County, California",348552,*****
0500000US06065,06065,"Riverside County, California",2125440,*****
0500000US06067,06067,"Sacramento County, California",1400949,*****
0500000US06071,06071,"San Bernardino County, California",2017673,*****
0500000US06073,06073,"San Diego County, California",3053793,*****
0500000US06075,06075,"San Francisco County, California",815358,*****
0500000US06077,06077,"San Joaquin County, California",674860,*****
0500000US06079,06079,"San Luis Obispo County, California",266971,*****
0500000US06081,06081,"San Mateo County, California",718989,*****
0500000US06083,06083,"Santa Barbara County, California",407057,*****
0500000US06085,06085,"Santa Clara County, California",1784642,*****
0500000US06087,06087,"Santa Cruz County, California",256218,*****
0500000US06089,06089,"Shasta County, California",181099,*****
0500000US06095,06095,"Solano County, California",407234,*****
0500000US06097,06097,"Sonoma County, California",472102,*****
0500000US06099,06099,"Stanislaus County, California",510385,*****
0500000US06101,06101,"Sutter County, California",92614,*****
0500000US06107,06107,"Tulare County, California",429668,*****
0500000US06111,06111,"Ventura County, California",802983,*****
0500000US06113,06113,"Yolo County, California",199407,*****
0500000US06115,06115,"Yuba County, California",72925,*****
0500000US08001,08001,"Adams County, Colorado",440994,*****
0500000US08005,08005,"Arapahoe County, Colorado",565360,*****
0500000US08013,08013,"Boulder County, Colorado",303482,*****
0500000US08031,08031,"Denver County, Colorado",610345,*****
0500000US08035,08035,"Douglas County, Colorado",288225,*****
0500000US08041,08041,"El Paso County, Colorado",604542,*****
0500000US08059,08059,"Jefferson County, Colorado",536922,*****
0500000US08069,08069,"Larimer County, Colorado",298382,*****
0500000US08077,08077,"Mesa County, Colorado",146093,*****
0500000US08101,08101,"Pueblo County, Colorado",157224,*****
0500000US08123,08123,"Weld County, Colorado",254759,*****
0500000US09001,09001,"Fairfield County, Connecticut",901208,*****
0500000US09003,09003,"Hartford County, Connecticut",879835,*****
0500000US09005,09005,"Litchfield County, Connecticut",188728,*****
0500000US09007,09007,"Middlesex County, Connecticut",165702,*****
0500000US09009,09009,"New Haven County, Connecticut",848006,*****
0500000US09011,09011,"New London County, Connecticut",266830,*****
0500000US09013,09013,"Tolland County, Connecticut",150461,*****
0500000US09015,09015,"Windham County, Connecticut",117518,*****
0500000US10001,10001,"Kent County, Delaware",157741,*****
0500000US10003,10003,"New Castle County, Delaware",534634,*****
0500000US10005,10005,"Sussex County, Delaware",192747,*****
0500000US11001,11001,"District of Columbia, District of Columbia",599657,*****
0500000US12001,12001,"Alachua County, Florida",243574,*****
0500000US12005,12005,"Bay County, Florida",164767,*****
0500000US12009,12009,"Brevard County, Florida",536357,*****
0500000US12011,12011,"Broward County, Florida",1766476,*****
0500000US12015,12015,"Charlotte County, Florida",156952,*****
0500000US12017,12017,"Citrus County, Florida",140357,*****
0500000US12019,12019,"Clay County, Florida",186756,*****
0500000US12021,12021,"Collier County, Florida",318537,*****
0500000US12023,12023,"Columbia County, Florida",69263,*****
0500000US12031,12031,"Duval County, Florida",857040,*****
0500000US12033,12033,"Escambia County, Florida",303343,*****
0500000US12035,12035,"Flagler County, Florida",91622,*****
0500000US12053,12053,"Hernando County, Florida",171233,*****
0500000US12055,12055,"Highlands County, Florida",98704,*****
0500000US12057,12057,"Hillsborough County, Florida",1195317,*****
0500000US12061,12061,"Indian River County, Florida",135167,*****
0500000US12069,12069,"Lake County, Florida",312119,*****
0500000US12071,12071,"Lee County, Florida",586908,*****
0500000US12073,12073,"Leon County, Florida",265714,*****
0500000US12081,12081,"Manatee County, Florida",318361,*****
0500000US12083,12083,"Marion County, Florida",328547,*****
0500000US12085,12085,"Martin County, Florida",139794,*****
0500000US12086,12086,"Miami-Dade County, Florida",2500625,*****
0500000US12087,12087,"Monroe County, Florida",73165,*****
0500000US12089,12089,"Nassau County, Florida",70576,*****
0500000US12091,12091,"Okaloosa County, Florida",178473,*****
0500000US12095,12095,"Orange County, Florida",1086480,*****
0500000US12097,12097,"Osceola County, Florida",270618,*****
0500000US12099,12099,"Palm Beach County, Florida",1279950,*****
0500000US12101,12101,"Pasco County, Florida",471709,*****
0500000US12103,12103,"Pinellas County, Florida",909013,*****
0500000US12105,12105,"Polk County, Florida",583403,*****
0500000US12107,12107,"Putnam County, Florida",72893,*****
0500000US12109,12109,"St. Johns County, Florida",187436,*****
0500000US12111,12111,"St. Lucie County, Florida",266502,*****
0500000US12113,12113,"Santa Rosa County, Florida",151759,*****
0500000US12115,12115,"Sarasota County, Florida",369765,*****
0500000US12117,12117,"Seminole County, Florida",413204,*****
0500000US12119,12119,"Sumter County, Florida",77681,*****
0500000US12127,12127,"Volusia County, Florida",495890,*****
0500000US13013,13013,"Barrow County, Georgia",72158,*****
0500000US13015,13015,"Bartow County, Georgia",96217,*****
0500000US13021,13021,"Bibb County, Georgia",156060,*****
0500000US13031,13031,"Bulloch County, Georgia",69213,*****
0500000US13045,13045,"Carroll County, Georgia",114778,*****
0500000US13051,13051,"Chatham County, Georgia",256992,*****
0500000US13057,13057,"Cherokee County, Georgia",215084,*****
0500000US13059,13059,"Clarke County, Georgia",116342,*****
0500000US13063,13063,"Clayton County, Georgia",275772,*****
0500000US13067,13067,"Cobb County, Georgia",714692,*****
0500000US13073,13073,"Columbia County, Georgia",112958,*****
0500000US13077,13077,"Coweta County, Georgia",127111,*****
0500000US13089,13089,"DeKalb County, Georgia",747274,*****
0500000US13095,13095,"Dougherty County, Georgia",95859,*****
0500000US13097,13097,"Douglas County, Georgia",129703,*****
0500000US13113,13113,"Fayette County, Georgia",106788,*****
0500000US13115,13115,"Floyd County, Georgia",96250,*****
0500000US13117,13117,"Forsyth County, Georgia",174520,*****
0500000US13121,13121,"Fulton County, Georgia",1033756,*****
0500000US13127,13127,"Glynn County, Georgia",76820,*****
0500000US13135,13135,"Gwinnett County, Georgia",808167,*****
0500000US13139,13139,"Hall County, Georgia",187743,*****
0500000US13151,13151,"Henry County, Georgia",195370,*****
0500000US13153,13153,"Houston County, Georgia",135715,*****
0500000US13185,13185,"Lowndes County, Georgia",106814,*****
0500000US13215,13215,"Muscogee County, Georgia",190414,*****
0500000US13217,13217,"Newton County, Georgia",99944,*****
0500000US13223,13223,"Paulding County, Georgia",136655,*****
0500000US13245,13245,"Richmond County, Georgia",199768,*****
0500000US13247,13247,"Rockdale County, Georgia",84569,*****
0500000US13297,13297,"Walton County, Georgia",87311,*****
0500000US13313,13313,"Whitfield County, Georgia",93698,*****
0500000US15001,15001,"Hawaii County, Hawaii",177835,*****
0500000US15003,15003,"Honolulu County, Hawaii",907574,*****
0500000US15009,15009,"Maui County, Hawaii",145203,46
0500000US16001,16001,"Ada County, Idaho",384656,*****
0500000US16005,16005,"Bannock County, Idaho",82539,*****
0500000US16019,16019,"Bonneville County, Idaho",101329,*****
0500000US16027,16027,"Canyon County, Idaho",186615,*****
0500000US16055,16055,"Kootenai County, Idaho",139390,*****
0500000US16083,16083,"Twin Falls County, Idaho",75296,*****
0500000US17001,17001,"Adams County, Illinois",67054,*****
0500000US17019,17019,"Champaign County, Illinois",195671,*****
0500000US17031,17031,"Cook County, Illinois",5287037,*****
0500000US17037,17037,"DeKalb County, Illinois",107333,*****
0500000US17043,17043,"DuPage County, Illinois",932541,*****
0500000US17089,17089,"Kane County, Illinois",511892,*****
