GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
0100000US,,United States,318857056,*****
0400000US01,01,Alabama,4849377,*****
0400000US02,02,Alaska,736732,*****
0400000US04,04,Arizona,6731484,*****
0400000US05,05,Arkansas,2966369,*****
0400000US06,06,California,38802500,*****
0400000US08,08,Colorado,5355866,*****
0400000US09,09,Connecticut,3596677,*****
0400000US10,10,Delaware,935614,*****
0400000US11,11,District of Columbia,658893,*****
0400000US12,12,Florida,19893297,*****
0400000US13,13,Georgia,10097343,*****
0400000US15,15,Hawaii,1419561,*****
0400000US16,16,Idaho,1634464,*****
0400000US17,17,Illinois,12880580,*****
0400000US18,18,Indiana,6596855,*****
0400000US19,19,Iowa,3107126,*****
0400000US20,20,Kansas,2904021,*****
0400000US21,21,Kentucky,4413457,*****
0400000US22,22,Louisiana,4649676,*****
0400000US23,23,Maine,1330089,*****
0400000US24,24,Maryland,5976407,*****
0400000US25,25,Massachusetts,6745408,*****
0400000US26,26,Michigan,9909877,*****
0400000US27,27,Minnesota,5457173,*****
0400000US28,28,Mississippi,2994079,*****
0400000US29,29,Missouri,6063589,*****
0400000US30,30,Montana,1023579,*****
0400000US31,31,Nebraska,1881503,*****
0400000US32,32,Nevada,2839099,*****
0400000US33,33,New Hampshire,1326813,*****
0400000US34,34,New Jersey,8938175,*****
0400000US35,35,New Mexico,2085572,*****
0400000US36,36,New York,19746227,*****
0400000US37,37,North Carolina,9943964,*****
0400000US38,38,North Dakota,739482,*****
0400000US39,39,Ohio,11594163,*****
0400000US40,40,Oklahoma,3878051,*****
0400000US41,41,Oregon,3970239,*****
0400000US42,42,Pennsylvania,12787209,*****
0400000US44,44,Rhode Island,1055173,*****
0400000US45,45,South Carolina,4832482,*****
0400000US46,46,South Dakota,853175,*****
0400000US47,47,Tennessee,6549352,*****
0400000US48,48,Texas,26956958,*****
0400000US49,49,Utah,2942902,*****
0400000US50,50,Vermont,626562,*****
0400000US51,51,Virginia,8326289,*****
0400000US53,53,Washington,7061530,*****
0400000US54,54,West Virginia,1850326,*****
0400000US55,55,Wisconsin,5757564,*****
0400000US56,56,Wyoming,584153,*****
0400000US72,72,Puerto Rico,3548397,*****
0500000US01003,01003,"Baldwin County, Alabama",200111,*****
0500000US01015,01015,"Calhoun County, Alabama",115916,*****
0500000US01043,01043,"Cullman County, Alabama",81289,*****
0500000US01049,01049,"DeKalb County, Alabama",71065,*****
0500000US01051,01051,"Elmore County, Alabama",80977,*****
0500000US01055,01055,"Etowah County, Alabama",103531,*****
0500000US01069,01069,"Houston County, Alabama",104193,*****
0500000US01073,01073,"Jefferson County, Alabama",660793,*****
0500000US01077,01077,"Lauderdale County, Alabama",93096,*****
0500000US01081,01081,"Lee County, Alabama",154255,*****
0500000US01083,01083,"Limestone County, Alabama",90787,*****
0500000US01089,01089,"Madison County, Alabama",350299,*****
0500000US01095,01095,"Marshall County, Alabama",94636,*****
0500000US01097,01097,"Mobile County, Alabama",415123,*****
0500000US01101,01101,"Montgomery County, Alabama",226189,*****
0500000US01103,01103,"Morgan County, Alabama",119607,*****
0500000US01115,01115,"St. Clair County, Alabama",86697,*****
0500000US01117,01117,"Shelby County, Alabama",206655,*****
0500000US01121,01121,"Talladega County, Alabama",81322,*****
0500000US01125,01125,"Tuscaloosa County, Alabama",202212,*****
0500000US01127,01127,"Walker County, Alabama",65471,*****
0500000US02020,02020,"Anchorage Municipality, Alaska",301010,*****
0500000US02090,02090,"Fairbanks North Star Borough, Alaska",99357,*****
0500000US02170,02170,"Matanuska-Susitna Borough, Alaska",97882,*****
0500000US04001,04001,"Apache County, Arizona",71828,*****
0500000US04003,04003,"Cochise County, Arizona",127448,*****
0500000US04005,04005,"Coconino County, Arizona",137682,*****
0500000US04013,04013,"Maricopa County, Arizona",4087191,*****
0500000US04015,04015,"Mohave County, Arizona",203361,*****
0500000US04017,04017,"Navajo County, Arizona",108101,*****
0500000US04019,04019,"Pima County, Arizona",1004516,*****
0500000US04021,04021,"Pinal County, Arizona",401918,*****
0500000US04025,04025,"Yavapai County, Arizona",218844,*****
0500000US04027,04027,"Yuma County, Arizona",203247,*****
0500000US05007,05007,"Benton County, Arkansas",242321,*****
0500000US05031,05031,"Craighead County, Arkansas",102518,*****
0500000US05045,05045,"Faulkner County, Arkansas",120768,*****
0500000US05051,05051,"Garland County, Arkansas",97322,*****
0500000US05069,05069,"Jefferson County, Arkansas",72297,*****
0500000US05085,05085,"Lonoke County, Arkansas",71557,*****
0500000US05119,05119,"Pulaski County, Arkansas",392702,*****
0500000US05125,05125,"Saline County, Arkansas",115719,*****
0500000US05131,05131,"Sebastian County, Arkansas",126776,*****
0500000US05143,05143,"Washington County, Arkansas",220792,*****
0500000US05145,05145,"White County, Arkansas",78592,*****
0500000US06001,06001,"Alameda County, California",1610921,*****
0500000US06007,06007,"Butte County, California",224241,*****
0500000US06013,06013,"Contra Costa County, California",1111339,*****
0500000US06017,06017,"El Dorado County, California",183087,*****
0500000US06019,06019,"Fresno County, California",965974,*****
0500000US06023,06023,"Humboldt County, California",134809,*****
0500000US06025,06025,"Imperial County, California",179091,*****
0500000US06029,06029,"Kern County, California",874589,*****
0500000US06031,06031,"Kings County, California",150269,*****
0500000US06033,06033,"Lake County, California",64184,*****
0500000US06037,06037,"Los Angeles County, California",10116705,*****
0500000US06039,06039,"Madera County, California",154548,*****
